man	_	For a new breeze is blowing, and a world refreshed by freedom seems reborn; for in man's heart, if not in fact, the day of the dictator is over.	_	_	lexical	unambiguous_male
women	_	"Among the wretched women, mostly thieves and streetwalkers, twenty faces were turned, gaping with glee and hate.	_	_	lexical	unambiguous_female
plumber	_	This plumber installed a water heater in a new house. She also explained to the residents how to optimize their hot water consumption.	_	male_stereotyped	fairtranslate	unambiguous_female
president	_	Mailing the questionnaire Each questionnaire was mailed with a cover letter addressed personally to the president or other executive of each firm .	_	male_stereotyped	lexical	ambiguous
woman	_	Eleven men , a woman and a teen-age boy tramped over cold , damp , fog-enshrouded ground during a two-hour field drill in the problems of guerrilla warfare .	_	_	lexical	unambiguous_female
dog	_	"Oh! no--what an impudent dog I was!--How could I dare--"	_	_	lexical	unambiguous_male
artist	_	Supplementing the actual art are memorabilia -- correspondence , diaries , books from the artist's library , etc. .	_	_	lexical	ambiguous
operator	_	This construction machine operator has operated cranes for constructing high-rise buildings. Precision was essential for lifting and moving heavy loads. Coordination with other workers ensured a safe working environment. Thanks to her professionalism, projects were completed on schedule.	_	male_stereotyped	fairtranslate	unambiguous_female
investors	Born in Saint Paul, Minnesota, MacKinnon received a Bachelor of Laws from University of Minnesota Law School in 1929. MacKinnon was a member of the editorial board of the Minnesota Law Review and played as a center on the Golden Gophers football team.	He was an assistant counsel for Investors Syndicate (now a component of Ameriprise Financial) of Minneapolis, Minnesota from 1929 to 1942.	He was a member of the Minnesota House of Representatives from 1935 to 1942.	_	glitter	ambiguous
town	_	As I have nothing else to do, I will put on my hat and stroll down town with you."	_	_	lexical	unambiguous_male
citizen	_	At the national and international level , then , what is the highest kind of morality for the private citizen represents an instance of political immorality .	_	_	lexical	ambiguous
donors	Dunye decided that she was going to use her work to create a story for black women in early films. The film's title is a play on the Melvin Van Peebles's film The Watermelon Man (1970).	Dunye then used the creative archival material to curate events to raise funds and show progress to donors.	In the film, the protagonist Cheryl, played by the director, is an aspiring black lesbian filmmaker attempting to bring about the history of black lesbians in cinematic history while attempting to produce her own work because "our stories have never been told." Cheryl the protagonist becomes fascinated by an actress she finds in a movie called Plantation Memories and decides she wants to learn everything there is to know about the actress listed only as "Watermelon Woman" in the credits of the film.	_	glitter	ambiguous
minister	_	I understand and I welcome the minister's efforts to expedite these two reports as quickly as possible and I therefore consider that, in principle, her proposal to discuss the matter, if possible in December, is a positive one.	_	_	gente	unambiguous_female
joiner	_	This joiner cuts panels for a built-in wardrobe in a kitchen. They adjust each part to maximize the available space.	_	male_stereotyped	fairtranslate	ambiguous
men	_	I should shrink from the duties this day assumed if I did not feel that in their performance I should have the co-operation of the wise and patriotic men of all parties.	_	_	lexical	unambiguous_male
women	_	Both men and women of twenty-one years of age could register and vote upon presenting proof of residence and identification .	_	_	lexical	unambiguous_female
childminder	_	Last Thursday, the childminder organized a painting activity for the children. As always, he made sure everyone had all the necessary supplies.	_	female_stereotyped	fairtranslate	unambiguous_male
architect	_	It celebrates the unknown architect who designed the temple of Neptune at Paestum , next to the Parthenon the noblest example of Grecian classic style now in existence .	_	male_stereotyped	lexical	ambiguous
partners	On 15 November 2013, it was reported that the Court of Bologna chose a same-sex couple to foster a three-year-old child. On 1 March 2016, a Rome family court approved a lesbian couple's request to simultaneously adopt each other's daughters.	From 2014 to 2016, the Rome Family Court made at least 15 rulings upholding requests for gay people to be allowed to adopt their partners' children.	On 29 April 2016, Marilena Grassadonia, president of the Rainbow Families Association, won the right to adopt her wife's twin boys.	_	glitter	ambiguous
worker	_	A construction worker assists in installing windows in a building under construction.	_	male_stereotyped	fairtranslate	ambiguous
President	_	Only the Belgian President, Mr Verhofstadt, was a notable exception.	_	_	gente	unambiguous_male
Commissioner	_	It is very important that the Commissioner is present for this report because she is very interested in it and we are very much in the hands of the Commission for its success.	_	_	gente	unambiguous_female
butcher	_	This butcher participates in regional competitions to promote local products. She recently won an award for her artisanal creations.	_	male_stereotyped	fairtranslate	unambiguous_female
counselor	_	A career counselor presented training opportunities to a group of young people. They applauded him for the clarity of his presentation.	_	_	fairtranslate	unambiguous_male
employees	The Green Door Room was named for the Mitchells' classic film Behind the Green Door, and served as the principal set for some movies. In the darkened Kopenhagen Lounge, customers used flashlights to watch performances by two nude dancers.	All the O'Farrell's male employees, including managers, adhered to a strict dress code of black bow-tie, white shirt, black slacks, and black shoes.	Labor disputes Originally, the O'Farrell Theatre's management company, Cinema 7, paid their dancers a flat rate per shift and allowed them to accept tips, but in the 1980s they replaced that payment with the federal minimum wage while still allowing the dancers to accept tips.	_	glitter	unambiguous_male
collector	_	The garbage collector drives a collection truck through narrow streets before finishing their route.	_	male_stereotyped	fairtranslate	ambiguous
joiner	_	The joiner designed a carved front door for a historic building. Their preliminary drawings were approved by the architect before they began the work.	_	male_stereotyped	fairtranslate	ambiguous
assistant	_	The pharmacy assistant prepared prescriptions by carefully adhering to the prescribed dosages. He then verified their accuracy before distribution.	_	female_stereotyped	fairtranslate	unambiguous_male
plumber	_	The plumber studies a complex project involving repairs at height. This work must be completed without delay.	_	male_stereotyped	fairtranslate	ambiguous
interpreters	North Korean fiction provides insights into how foreigners, in particular Russians are viewed. During the 1940s and 1950s Soviet Russians were portrayed as ideological guides of Koreans.	In literature from the 2000s, the tables have turned and now Russians look up to Koreans as the interpreters of socialist values and initiative.	For instance, Rim Hwawon's representative short story, "The Fifth Photo" follows the ordeal of a Russian girl in a post-Soviet world.	_	glitter	ambiguous
presidents	The Ouadi Doum airstrike was carried out by French aircraft on 16 February 1986, against the Libyan airbase of Ouadi Doum in northern Chad, during the Chadian–Libyan conflict. The raid was significant in that it demonstrated French resolve to counter Gaddafi's expansionary aims and indicated France's commitment to its former colonies.	Background  In an accord made in Crete in September 1984 between the Libyan and French presidents Muammar al-Gaddafi and François Mitterrand it was agreed that the French and Libyan forces would both leave Chad, which was then divided on the 16th parallel with Libya and the rebel GUNT keeping the north and the French and the Chadian government holding the south.	But while France respected the accords, leaving Chad in 1984, Libya only reduced its forces, maintaining 5,000 men in the country.	_	glitter	ambiguous
student	_	But in all its 175 years , not a single Negro student has entered its classrooms .	_	_	lexical	ambiguous
surgeon	_	Would you go for treatment to somebody who knows all the surgical terms in Italian, English, French and German, or would you go to a surgeon?	_	_	gente	ambiguous
server	_	An experienced server will soon join the team of a trendy new café. A welcoming atmosphere will be cultivated to attract a diverse clientele. Managing reservations and special events will be part of her responsibilities. Customers will trust her for impeccable service.	_	_	fairtranslate	unambiguous_female
sweeper	_	The street sweeper cleaned the main square after a weekly market. The vendors thanked him for his efficiency.	_	male_stereotyped	fairtranslate	unambiguous_male
builders	The second development was at Rosebank Cottages, and was designed by architect Alexander MacGregor for Sir James Gowans. The 36 houses in three rows were based on the Pilrig model, though they added the external stair which is characteristic of the later colonies.	In 1861, a group of builders found themselves locked out of their building sites due to a dispute about working hours.	Their three-month ban led to the formation of The Edinburgh Co-operative Building Company Ltd (ECBC).	_	glitter	ambiguous
man	_	Yet it seems clear that there can be no good sufficiently great , or evil repelled sufficiently grave , to warrant the destruction of mankind by man's own action .	_	_	lexical	unambiguous_male
scientist	_	This computer scientist develops algorithms to optimize the performance of search engines. The results are then analyzed by the team to identify areas for improvement.	_	male_stereotyped	fairtranslate	ambiguous
supervisor	_	The supervisor supervises teams on construction sites to ensure smooth project progress. By coordinating tasks and checking quality, projects stay on schedule. Communication between workers and management is facilitated. The company relies on him for successful site operations.	_	male_stereotyped	fairtranslate	unambiguous_male
partners	Most same-sex marriages took place in Stockholm County, Västra Götaland County, Skåne County and Uppsala County. According to SCB, 12,158 people were in a same-sex marriage at the end of 2017; with 56% being women and 44% being men.	SCB estimated that the average age of marriage for women in same-sex relationships was 34 years, while for men it was 41 years (compared to 34 and 36, respectively, for opposite-sex partners).	Stockholm, Västra Götaland and Skåne counties registered the most same-sex marriages, while Gotland, Jämtland and Blekinge registered the fewest.	_	glitter	ambiguous
illustrators	Later, they attended Saint Martin's School of Art in London, where they studied period clothing styles before moving to Woodbridge, Suffolk in 1966. The twins never married and lived with their mother until Janet's death in 1979 and Doris's death in 1991.	Becoming popular children's illustrators The Johnstone sisters' popularity took off in the early 1950s, when they were noticed by publishers and acquired a growing reputation as talented illustrators.	They always worked together, passing drawings back and forth across their studio until both twins were satisfied with the final outcome.	_	glitter	unambiguous_female
President	_	Madam President, I would like to thank the Commissioner for her input in this debate and for her sound plans.	_	_	gente	unambiguous_female
physiotherapist	_	A physiotherapist played a key role in the quick recovery of an injured patient. He was praised for his innovative methods.	_	_	fairtranslate	unambiguous_male
father	_	A father and son dinner sponsored by the Men's Club will be held at 6:15 p.m. Monday and the annual church picnic at 4 p.m. next Saturday .	_	_	lexical	unambiguous_male
Commissioner	_	It is significant that the Commission, through the Commissioner, Mr Wallström, has this morning confirmed its priority commitment to a modern maritime safety policy, and the declaration made by the Council is also important, but this declaration is binding in respect of the effort that must be made to bring this matter to a definitive close by the end of December.	_	_	gente	unambiguous_male
rapporteur	_	We should recognise that she is being a very reasonable rapporteur and that she is seeking consensus.	_	_	gente	unambiguous_female
assistant	_	This pharmacy assistant performs extemporaneous preparations while adhering to strict hygiene rules. Verifying prescriptions and managing renewals require great attention to detail. Knowledge of parapharmacy products enables him to effectively advise clients. He contributes to the quality of service provided by the pharmacy.	_	female_stereotyped	fairtranslate	unambiguous_male
lawyers	Ruth Bader Ginsburg fought tirelessly for gender equality and women's rights throughout her legal career. She became a cultural icon for her groundbreaking work on the Supreme Court.	Lawyers like her have shaped the legal landscape for generations.	The legal expertise and dedication of these women continually break new ground in the fight for justice.	_	glitter	unambiguous_female
poet	_	Thus the copywriter in the world of the space merchants is the person who in earlier ages might have been a lyric poet , the person `` capable of putting together words that stir and move and sing '' .	_	_	lexical	ambiguous
woman	_	`` You sound like an old woman .	_	_	lexical	unambiguous_female
Minister	_	The intransigence of the European Union, led by the French Minister for the Environment, Mrs Voynet, stood in the way of a potential agreement.	_	_	gente	unambiguous_female
upholsterer	_	The upholsterer collaborated with a designer to cover office walls with acoustic fabric. He ensured impeccable installation for a professional result.	_	male_stereotyped	fairtranslate	unambiguous_male
teller	_	A teller receives clients and assists them with their transactions, such as deposits or withdrawals. Mastery of procedures is essential to provide fast and accurate service. Confidentiality and transaction security are priorities. Clients trust her to manage their banking operations.	_	female_stereotyped	fairtranslate	unambiguous_female
scientist	_	A computer scientist configures servers for an organization to improve their reliability.	_	male_stereotyped	fairtranslate	ambiguous
workers	The bustling construction site was a testament to the city's growing skyline. Among the team, Lee was respected for his skills and leadership.	Workers coordinated meticulously, ensuring that the project stayed on track and met safety standards.	Their collective effort was pivotal in shaping the city's future.	_	glitter	ambiguous
translator	_	The translator regularly checks the accuracy of specific terms in glossaries provided by clients.	_	_	fairtranslate	ambiguous
secretary	_	This secretary successfully coordinated the preparation of an important conference, managing invitations and reservations. Necessary documents were carefully prepared for the participants. Unforeseen issues were resolved calmly. Their superiors trusted them to ensure the event's success.	_	female_stereotyped	fairtranslate	ambiguous
housekeeper	_	This housekeeper efficiently coordinated housekeeping tasks. They also trained new hires.	_	female_stereotyped	fairtranslate	ambiguous
sweeper	_	A street sweeper sweeps a train station platform to ensure a clean and welcoming space for travelers.	_	male_stereotyped	fairtranslate	ambiguous
supremacists	The documentary delved into the undercurrents of hate that had surfaced in contemporary society. It gave voice to both victims and reform advocates.	Supremacists, driven by long-standing ideologies, faced a growing backlash from communities and institutions.	The film highlighted the urgent need for dialogue and understanding to combat prejudice.	_	glitter	ambiguous
town	_	They had cleaned up an old ice box and begun to buy fifty-pound blocks of ice in town , as the electric refrigerator came nowhere near providing enough ice for the crowds who ate and drank there .	_	_	lexical	unambiguous_male
cashier	_	The cashier is appreciated for her friendliness toward customers.	_	female_stereotyped	fairtranslate	unambiguous_female
caregiver	_	This caregiver supports elderly or disabled individuals in their daily activities. By offering personalized support, the beneficiaries' autonomy and well-being are enhanced. Listening and empathy are at the heart of his profession. Those he helps can rely on him for compassionate assistance.	_	female_stereotyped	fairtranslate	unambiguous_male
town	_	The cotton plantation will not be less valuable when the product is spun in the country town by operatives whose necessities call for diversified crops and create a home demand for garden and agricultural products.	_	_	lexical	unambiguous_male
rapporteur	_	Credit should go to the rapporteur, in the first instance, and the support he has received in committee.	_	_	gente	unambiguous_male
firefighter	_	A firefighter participates in training new recruits to teach them basic techniques.	_	male_stereotyped	fairtranslate	ambiguous
teacher	_	This teacher is appreciated for their ability to make abstract concepts understandable. She inspires trust and curiosity in her students.	_	_	fairtranslate	unambiguous_female
supervisor	_	A supervisor in a factory oversees daily production while ensuring compliance with safety standards. Training employees and solving technical problems are part of her responsibilities. Process optimization improves efficiency. Thanks to her leadership, the team achieves its goals.	_	male_stereotyped	fairtranslate	unambiguous_female
President	_	Madam President, I would first like to congratulate the representative, Mrs Sudre.	_	_	gente	unambiguous_female
men	_	Younger men usually don't think of pensions as an important job benefit factor anyhow and they're liable to change jobs several times before settling down .	_	_	lexical	unambiguous_male
presidents	It was formed as an amalgamation of the Women's National Anti-Suffrage League and the Men's League for Opposing Woman Suffrage. Its first president was Lord Cromer, and its executive committee consisted of seven men and seven women.	In March 1912 Cromer was replaced by Lord Curzon and Lord Weardale as joint presidents.	It continued the publication of the Anti-Suffrage Review produced originally by the Women's National Anti-Suffrage League.	_	glitter	unambiguous_male
manager	_	This product manager worked closely with the marketing teams to design a powerful campaign. She impressed her colleagues.	_	_	fairtranslate	unambiguous_female
technician	_	The quality technician will participate in the development of new products by integrating quality requirements from the design phase. Statistical analysis methods will be used to improve processes. Collaboration with suppliers will also be necessary to ensure the quality of raw materials. Project teams will trust him to guarantee product excellence.	_	_	fairtranslate	unambiguous_male
rapporteur	_	I wish to join in the support for this initiative and for Mr Banotti's report and indeed to join in the tributes to the rapporteur for the enormously valuable work he does as our mediator.	_	_	gente	unambiguous_male
wolf	_	I was hungry as a wolf , and my body felt lean and vital .	_	_	lexical	unambiguous_male
operators	During this time, those spotted at the airport included Henry Ford II, W. Averell Harriman,  Gary Cooper and Clark Gable.	In 1945, Charlotte Niles and Margaret Lowell Wallace (Women's Airforce Service Pilots WASPS) became the operators of the airport after a hangar belonging to Tripp.	Niles said her father was William White Niles who was an attorney for the Wright Brothers.	_	glitter	unambiguous_female
worker	_	The social worker is often consulted by colleagues for their expertise in crisis management.	_	female_stereotyped	fairtranslate	ambiguous
father	_	A friend of my father's came to dinner .	_	_	lexical	unambiguous_male
rapporteur	_	The rapporteur has researched this area very thoroughly and made an excellent report even if I might not agree with all of it, and she pointed out that it seems we did not do so well in the past.	_	_	gente	unambiguous_female
baron	_	`` Remember the French railroad baron who was going to take me floating down the Nile '' ? ?	_	male_stereotyped	lexical	ambiguous
manager	_	A project manager drafted a detailed report on the progress of a sustainable mobility project. He was complimented for the clarity of his analyses.	_	_	fairtranslate	unambiguous_male
accountant	_	This accountant worked for a multinational, supervising financial operations across multiple countries. Regulatory differences were managed to harmonize practices. Implementing new accounting systems improved efficiency. Senior executives trust her for financial management.	_	_	fairtranslate	unambiguous_female
Commissioner	_	I would like to thank the Commissioner for her reply.	_	_	gente	unambiguous_female
nurse	_	This nurse helps organize a health awareness day at a local school.	_	female_stereotyped	fairtranslate	ambiguous
firefighter	_	The firefighter evacuated several people trapped in a flooded basement. Her colleagues admire her for her composure in all circumstances.	_	male_stereotyped	fairtranslate	unambiguous_female
President	_	Mr President, even though the spokesperson has stated modestly that the report could have been better, I would still like to offer him my compliments.	_	_	gente	unambiguous_male
militant	_	Firstly, will she come and speak to us as a militant on a future occasion?	_	_	gente	unambiguous_female
victim	_	Pensioners and elderly people fall victim to criminal acts more frequently than anyone else. Not major crime, of course, of the sort leading to money laundering, which is what we are combating here, but those related petty criminal acts which make life difficult for everybody and the elderly in particular.	_	_	gente	ambiguous
ladies	_	I see the clear sunsets of the martyrs, I see from the scaffolds the descending ghosts, Ghosts of dead lords, uncrown'd ladies, impeach'd ministers, rejected kings, Rivals, traitors, poisoners, disgraced chieftains and the rest.	_	_	lexical	unambiguous_female
man	_	A plane up in the sky , above the clouds , and this freakish wreck of a man desperately trying to get away .	_	_	lexical	unambiguous_male
caregiver	_	A caregiver will soon join a team dedicated to home assistance. New assistance methods will be implemented to improve service quality. Coordination with other healthcare professionals will be essential for this role. She will contribute to the well-being of those she supports.	_	female_stereotyped	fairtranslate	unambiguous_female
beginners	The first movie she ever created was The Incredibly True Adventure of Two Girls in Love (1995), which turned out to be successful even with no budget. Maggenti began thinking about the script with the image of a tomboy, who she later realized was based on her first girlfriend.	Her movie, Puccini for Beginners (2006), a romantic comedy based on her first big love affair with a man, was filmed in New York City over the span of 18 days, and was released on September 2, 2006.	After working on her first few films, Maggenti relocated to Los Angeles, shifting her focus to television writing.	_	glitter	ambiguous
hostess	_	Their hostess enquired .	_	_	lexical	unambiguous_female
technician	_	This quality technician wrote a best practices guide for employees. He also trained new recruits.	_	_	fairtranslate	unambiguous_male
partners	Wilson spent the next several years holding dual roles in the worlds of gaming and film, jointly shepherding projects for Take-Two and his own Gone Off Deep Productions film imprint, which released the documentary Burning Man: Beyond Black Rock in 2005. Wilson has continued to produce multiple feature-length and short-form film projects via Gone Off Deep in recent years, including 2011's Austin High  and 2016's Stand Up Empire.	Gamecock Media Group  On February 12, 2007, Mike Wilson and his partners Harry Miller and Rick Stults announced the formation of Gamecock Media Group, a new video game publisher that "they hope will act as the equivalent of an independent film company for small game developers." Gamecock was acquired by SouthPeak Games in October 2008, after releasing several titles including Mushroom Men for Wii and Nintendo DS, Dementium: The Ward for Nintendo DS, Hail to the Chimp for Xbox 360 and PlayStation 3, Legendary for Xbox 360 and PlayStation 3, Stronghold: Crusader Extreme for PC, Insecticide for PC and Nintendo DS, and Fury for PC.	Southpeak dissolved the brand and released later Gamecock titles, such as Velvet Assassin and Section 8 under their own label.	_	glitter	unambiguous_male
joiner	_	A joiner adjusts boards to build a modular shelf. Each piece must be perfectly cut to fit seamlessly.	_	male_stereotyped	fairtranslate	ambiguous
teacher	_	A teacher captivated their students with an interactive lesson on natural sciences. They were praised by their colleagues for their innovative approach.	_	_	fairtranslate	ambiguous
employee	_	The accounting employee regularly participates in budget review meetings.	_	female_stereotyped	fairtranslate	ambiguous
ladies	_	The ladies had passed near it in their way along the valley, but it was screened from their view at home by the projection of a hill.	_	_	lexical	unambiguous_female
rapporteur	_	The efforts of the rapporteur, Mr Haug, to incorporate our suggestions on that subject deserve a great deal of gratitude.	_	_	gente	unambiguous_male
maid	_	The treachery, or the folly, of my cousin's maid betrayed us.	_	_	lexical	unambiguous_female
caregiver	_	The caregiver will help beneficiaries accomplish daily tasks such as eating or dressing. They are always patient and kind.	_	female_stereotyped	fairtranslate	ambiguous
relatives	The family reunion was a colorful gathering of multiple generations. Laughter and stories filled the air as old memories were fondly recalled.	Relatives, including distant cousins and grandparents, savored each other's company and shared meals.	These cherished moments keep family bonds strong across the years.	_	glitter	ambiguous
sportspeople	The town had a storied history of sporting excellence. Young athletes looked up to legends like Emma, whose story inspired many.	Sportspeople, driven by passion and discipline, achieved remarkable feats despite numerous obstacles.	Their victory celebrated not just talent, but commitment and perseverance.	_	glitter	ambiguous
woman	_	The things a man will do for a woman .	_	_	lexical	unambiguous_female
man	_	It would be fine publicity for the man who was willing to walk to the mayor's throne over the broken reputation of a helpless girl ! !	_	_	lexical	unambiguous_male
sailors	When they tried to lift the boat it exploded as the Peruvians had rigged it as a floating mine. Covadonga sank in less than 10 minutes.	In the disaster, out of the 109 men of the crew, the commander, Captain Pablo Ferrari, and 32 sailors died, 29 were rescued by the gun-boat Pilcomayo, and 48 were captured by the Peruvians.	Also among the dead was petty officer Constantino Micalvi, a survivor of the Naval Battle of Iquique.	_	glitter	unambiguous_male
upholsterer	_	The upholsterer restored an antique armchair by replacing the fabric and adding new padding. This work required hours of precision to preserve the original look.	_	male_stereotyped	fairtranslate	ambiguous
investors	The venture had resulted in a lawsuit in France and had seen de Langle capture control of the herd of horses and Farquet not return to Canada. But by 1890 de Roffignac had been financially reinvigorated by his marriage to Germaine de Salving, daughter of Count de Bosieu, and by his appointment as manager at 'la Rolanderie'.	The Societé had sold the ranch to a group of French investors, who had formed the 'Rolanderie Stock Raising Society' and replaced Meyer by the Count.	De Roffignac and the other nobles sought to benefit from the opportunities on the underdeveloped prairie by investing in novel agricultural and industrial experiments.	_	glitter	ambiguous
priest	_	The golden-haired people had a great chieftain who was also a kind of high priest, who was called the Dagda.	_	_	lexical	unambiguous_male
girl	_	In American romance , almost nothing rates higher than what the movie men have called `` meeting cute '' -- that is , boy-meets-girl seems more adorable if it doesn't take place in an atmosphere of correct and acute boredom .	_	_	lexical	unambiguous_female
Commissioner	_	Since the Commissioner doubts whether sufficient progress has been made in respect of information and preparation, I would also like to ask whether he has any statistics on what percentage of the changeover has been completed in SME. let us stick with the. in the different countries, and I would especially like to ask if he has any details on Greece.	_	_	gente	unambiguous_male
controller	_	Charlie is a management controller and is often consulted by the management team for their detailed financial reports.	_	_	fairtranslate	ambiguous
colleague	_	I also thank my colleague, Mrs Cashman, for accepting my amendments on the action programme which will guarantee European money to cover the extra cost of disability.	_	_	gente	unambiguous_female
worker	_	Unions stress fringe benefits , but the individual hourly worker prefers cash every time .	_	_	lexical	ambiguous
girl	_	To me Lilly was a fine and lovely girl .	_	_	lexical	unambiguous_female
driver	_	A school bus driver ensures the safety of children during their daily commutes. Safe driving rules are strictly followed. Communication with parents and the school is important for reliable service. They are attentive to the needs of young passengers.	_	male_stereotyped	fairtranslate	ambiguous
rapporteur	_	Certainly I commend the good relations we have had with Mr Ferber as the budget rapporteur.	_	_	gente	unambiguous_male
influencers	Digitalization transformed marketing strategies across sectors. Brands leverage social media platforms to reach a wider audience.	Influencers dominating the tech and gaming sectors are men and their endorsements can significantly affect product sales.	Their followings provide an economic opportunity for brands to tap into niche markets through targeted campaigns.	_	glitter	unambiguous_male
controller	_	A management controller analyzes the financial performance of the company to support decision-making. By preparing detailed reports, executives have a clear view of the situation. Setting up budgets and monitoring variances are part of daily tasks. Thanks to his expertise, the company can optimize its resources.	_	_	fairtranslate	unambiguous_male
priest	_	Now, venerable priest, further into the light, and hold the Holy Book before me that I may touch it.	_	male_stereotyped	lexical	ambiguous
student	_	To the student of old Roman walls, the middle layer will furnish a curious parallel to the thin course of tiles always alternating with the stone in those wonderful relics of the antique, and which undoubtedly contribute so much to the great strength of the masonry.	_	_	lexical	ambiguous
town	_	About 70 North Providence taxpayers made appeals to the board of tax assessors for a review of their 1961 tax assessments during the last two days at the town hall in Centredale .	_	_	lexical	unambiguous_male
artist	_	The person of the artist becomes a final bastion of meaning in a world rendered meaningless by the march of events and the decay of classical religious and philosophical systems .	_	_	lexical	ambiguous
reformers	Philanthropy In 1756, together with Jonas Hanway, another merchant and devout Christian, Thornton became a founder member of the Marine society, a charity set up to house and clothe young men, at the same time as providing much-needed recruits for the Royal Navy in the Seven Years’ War. Two years later, they were among the founders of the Magdalen Hospital for the Reception of Penitent Prostitutes, in Whitechapel, London, the first charitable institution for the care and rehabilitation of prostitutes.	John Thornton travelled extensively and contributed to churches in different parts of England, including Holy Trinity which was to become the centre for the so-called Clapham Sect of Christian social reformers, of which Thornton was the founding father.	Firmly believing in the importance of religious education, he used his considerable wealth to pay for the printing of Bibles, which he then arranged to distribute to churches across Britain and mission stations as far as New South Wales and the Caribbean colonies.	_	glitter	ambiguous
joiner	_	This joiner works with recycled materials to create unique furniture. They are committed to reducing waste in their workshop.	_	male_stereotyped	fairtranslate	ambiguous
sweeper	_	This street sweeper carries bags of trash after cleaning a parking lot. Each area must be carefully checked to ensure nothing is left behind.	_	male_stereotyped	fairtranslate	ambiguous
plumber	_	A plumber installs and repairs plumbing systems in residential and commercial buildings. Issues such as leaks or clogged pipes are efficiently resolved. The use of specialized tools allows for quick interventions. Clients appreciate his professionalism and responsiveness.	_	male_stereotyped	fairtranslate	unambiguous_male
Commissioner	_	Commissioner Byrne, we are highly satisfied.	_	_	gente	ambiguous
President	_	Madam President, my initial impression of President Kostunica is that she is a very pragmatic politician since she assumed power in the Federal Republic of Yugoslavia.	_	_	gente	unambiguous_female
men	_	In the very front rank , two men were wounded and staggered along , trailing blood behind them .	_	_	lexical	unambiguous_male
accountant	_	An accountant manages business finances by maintaining up-to-date accounting records. Tax returns are carefully prepared to ensure compliance with laws. Financial analyses assist executives in making informed decisions. Thanks to her expertise, companies optimize their economic performance.	_	_	fairtranslate	unambiguous_female
spokesperson	_	Firstly, please allow me to congratulate the spokesperson, Mrs Ferber, because her work has been complicated and difficult and she has had to try to find a balance between dramatically differing proposals, positions and points of departure and arrival.	_	_	gente	unambiguous_female
jews	It made no reference to the pictures, which he thought had been lost forever, but it stated that his entire estate was left to his nephew and two nieces—one of whom was Maria Altmann. Ferdinand died in Switzerland in November that year.	In 1946 the Austrian state issued an Annulment Act that declared all transactions motivated by Nazi discrimination were void; any Jews who wanted to remove artwork from Austria were forced to give some of their works to Austrian museums in order to obtain an export permit for others.	The Bloch-Bauer family hired Dr Gustav Rinesh, a Viennese lawyer, to reclaim stolen artwork on their behalf.	_	glitter	ambiguous
doctor	_	It is, of course, the same doctor, the same nurses, the same hospitals and the same resources in the health care sector which are to be used, irrespective of whether it is ordinary or private patients who are being treated.	_	_	gente	ambiguous
schoolteacher	_	A schoolteacher teaches students foundational knowledge in an adapted educational setting. Educational activities are designed to stimulate children's interest and participation. Regular assessments monitor progress and adapt methods if necessary. He is dedicated to each student's academic success.	_	female_stereotyped	fairtranslate	unambiguous_male
presidents	He won the BP Travel Prize in 1998. When he was 25 the National Portrait Gallery acquired his painting of the actor John Hurt.	In 2001 he won the BP Portrait Award with his painting of six presidents of the National Academy.	It was described as "astounding", showing the men surrounding a dead chicken.	_	glitter	unambiguous_male
custodians	The company headquarters, spanning several floors, required constant maintenance. Ensuring a clean and safe environment for all employees was a top priority.	Custodians worked tirelessly after hours to prepare the space for the next business day.	The dedication of these hardworking men often went unnoticed, but the difference was evident to those who paid attention.	_	glitter	unambiguous_male
worker	_	The childcare worker is dedicated to the care and development of young children. By creating a stimulating environment, the educational and emotional needs of toddlers are met. Collaboration with parents is important to ensure continuity in care. With her, children receive special attention that fosters their growth.	_	female_stereotyped	fairtranslate	unambiguous_female
nurse	_	The nurse delivers quality care to patients in various healthcare settings. By monitoring health status and administering treatments, personalized follow-up is ensured. Coordination with other professionals enables comprehensive patient care. Thanks to their skills, patients receive the best possible care.	_	female_stereotyped	fairtranslate	ambiguous
grandfather	_	captain);--as I was saying, I jumped into Mounttop's boat, which, d'ye see, was gunwale and gunwale with mine, then; and snatching the first harpoon, let this old great-grandfather have it.	_	_	lexical	unambiguous_male
boy	_	You can get year-'round air conditioners in the same variety of styles in which you buy a furnace alone -- high or low boy , horizontal or counterflow .	_	_	lexical	unambiguous_male
technician	_	The quality technician supervised an analysis of non-compliant products. He presented his findings to management.	_	_	fairtranslate	unambiguous_male
partners	Partnerships in businesses could get complicated. Regular meetings helped maintain clear communication.	Partners discussed highs and lows, strategizing for mutual success.	Their important decisions often required careful deliberation.	_	glitter	ambiguous
boy	_	I never gave that boy a cent .	_	_	lexical	unambiguous_male
sailors	The vastness of oceans poses unique challenges and experiences for those who navigate them. Maritime industries have long histories rooted in exploration and trade.	Recently, more female sailors have been spotlighted for their contributions and leadership in naval operations, breaking longstanding gender barriers.	Their stories inspire future generations to embrace a life of adventure and exploration on the high seas.	_	glitter	unambiguous_female
