kindergarten teachers	The conference hall was buzzing with excitement as they prepared for the annual Early Childhood Education Summit. This year's event focussed on male employees showcasing innovative methods and best practices in teaching.	Kindergarten teachers, like Mr. Johnson, are increasingly sharing their experiences on incorporating play into lesson plans.	Their insights are valued and have sparked widespread discussions among attendees.	unambiguous_male
secretaries	They wore a cap badge of three maple leaves, and collar badges of the goddess Athena. A February 1943 CWAC advertisement in the Edmonton Journal noted that prospective recruits had to be in excellent health, at least  tall and  (or within  above or below the standard of weight laid down in medical tables for different heights), with no dependents, a minimum of Grade 8 education, aged 18 to 45, and a British subject, as Canadians were at that time.	Since women were not allowed to enter in combat of any kind the CWACs worked as secretaries, clerks, canteen workers, vehicle drivers and many other non-combat military jobs.	They were only paid two-thirds of what the men were paid in the same occupation (this figure later became four-fifths).	unambiguous_female
producers	The hum of equipment and lively discussion fills the studio. Behind the scenes, every detail is meticulously refined.	Creative producers, regardless of their gender, manage resources and decisions with precision and flair.	Their vision and leadership bring cinematic dreams to life.	unambiguous_all
caretakers	Providing compassionate care requires patience and empathy. Families entrust the wellbeing of their loved ones to individuals who are dedicated to their role.	Caretakers of all genders, like the Smiths, have been invaluable in supporting our community's elderly residents.	Their kindness and professionalism have not gone unnoticed, earning them heartfelt gratitude.	unambiguous_all
directors	In 2021, Young announced that he would not seek another term on the State Senate. He endorsed his wife, Karen Lewis Young, to succeed him in representing Maryland's 3rd legislative district.	Affiliations  Young is a member of a number of organizations: 1968–Present he helped create and serves on the board of the Frederick Community Action Agency, 2006–present he is on the board of directors for Goodwill Industries, 2008–present he is on the advisory board for Maryland Shakespeare Theater, the president of East Frederick Rising from 2006-2010, and a member of the following organizations: Rotary Club of Carroll Creek, 1000 Friends of Maryland, American Planning Association, American Legion, Chesapeake Bay Foundation, Fraternal Order of Elks, Fraternal Order of Owls, National Association for the Advancement of Colored People (NAACP), U.S. Tennis Association, and the Urban Land Institute.	Ron Young is also the former President of Delaplaine Visual Arts Center, the Frederick Arts Council, and the Frederick Festival of the Arts.	ambiguous
counsellors	Once a week, a group of individuals gathered in a cozy room. Sharing thoughts came easily here.	Counsellors facilitated discussions, providing support and guidance for various life challenges.	Everyone valued the sources of relief and self-betterment.	ambiguous
recipients	Trivia A fictitious version of the 8th Academy Awards was a major scene in the 1937 film A Star Is Born, in which the character of Esther Blodgett (stage name Vicki Lester), played by Janet Gaynor, wins the Academy Award for Best Actress, only to have her inebriated husband, fallen movie star Norman Maine, played by Fredric March, crash the party and make a scene.	Both Gaynor and March were real-life recipients of Academy Awards, for Best Actress and Actor respectively, and were nominated for their roles in said movie.	The film shows a ceremony similar to the real one of the day, much smaller and more private than the televised event that occurs today.	unambiguous_all
custodians	The procurement and maintenance of Santo is today still considered costly, with the most expensive type of Santo are ones made of  (ivory). From a religious perspective, the practice of owning and maintaining  images are often regarded as a mild Catechism for people, especially with regards to the iconographic attributes attached to specific images.	A custodian or family of custodians of a  are termed  (female: , plural ), which in modern Spanish means 'waiting staff'.	The most well-known  in the Philippines are often Marian titles, such Our Lady of Manaoag and Our Lady of La Naval de Manila, while those of Jesus Christ are the Santo Niño de Cebu and the Black Nazarene.	ambiguous
pilots	Amelia Earhart dazzled the world with her aviation feats, courageously setting records and challenging stereotypes. Her mysterious disappearance remains one of aviation's greatest mysteries.	Female pilots like her have shown that the sky truly is the limit.	Their groundbreaking achievements continue to inspire aviators worldwide.	unambiguous_female
ceramists	The art of pottery dates back thousands of years, reflecting various cultures and traditions. Modern interpretations by female artists continue to captivate contemporary audiences.	Talented ceramists, like Erika Jonsson, draw from history to create breathtaking pieces that speak to modern themes.	Her work is featured in galleries worldwide, earning critical acclaim.	unambiguous_female
donors	Dunye decided that she was going to use her work to create a story for black women in early films. The film's title is a play on the Melvin Van Peebles's film The Watermelon Man (1970).	Dunye then used the creative archival material to curate events to raise funds and show progress to donors.	In the film, the protagonist Cheryl, played by the director, is an aspiring black lesbian filmmaker attempting to bring about the history of black lesbians in cinematic history while attempting to produce her own work because "our stories have never been told." Cheryl the protagonist becomes fascinated by an actress she finds in a movie called Plantation Memories and decides she wants to learn everything there is to know about the actress listed only as "Watermelon Woman" in the credits of the film.	ambiguous
mechanics	Scott O'Hara (October 16, 1961 – February 18, 1998) was an American pornographic performer, author, poet, editor and publisher. He rose to prominence during the mid-1980s for his work in such gay adult films as Winner Takes All, Below The Belt and In Your Wildest Dreams.	O'Hara wrote four books: SeXplorers: The Guide to Doing It on the Road, Do It Yourself Piston Polishing (for Non-Mechanics), Autopornography: A Memoir of Life in the Lust Lane, and Rarely Pure and Never Simple: Selected Essays of Scott O'Hara, and edited and published the quarterly men's sex journal Steam and the cultural magazine Wilde.	Acting career O'Hara was born John Robert Scott on October 16, 1961 in Grants Pass, Oregon, one of seven children of Robert Hogue Scott and Martha Jane (née Farwell) Scott.	unambiguous_male
officers	Every morning, bright uniforms lined the streets. The new policy promised positive community changes.	Enforcement officers played their part in ensuring regulations were followed for everyone’s safety.	Citizens gradually noticed the improved order.	ambiguous
social workers	Exploring different approaches in community service, initiatives have focused on holistic well-being. New programs aim to support individuals with social integration challenges.	Social workers have been actively engaging with at-risk youths, offering guidance and mentorship to foster positive change.	The approach of these men has resulted in a significant decrease in crime rates within the communities they serve.	unambiguous_male
jurists	Judicial reforms are pivotal in maintaining the integrity of legal frameworks. Every ruling contributes to the precedent that shapes future judgments.	Esteemed jurists often hold influential positions in international courts, where their decisions impact global legal practices.	The contributions these men make to international law help navigate complex geopolitical landscapes.	unambiguous_male
operators	While the six women worked on ENIAC, they developed subroutines, nesting, and other fundamental programming techniques, and arguably invented the discipline of programming digital computers. Bartik and the other ENIAC female programmers learned to physically modify the machine, moving switches and rerouting cables, in order to program it.	In addition to performing the original ballistic trajectories they were hired to compute, the six female programmers soon became operators on the Los Alamos nuclear calculations, and generally expanded the programming repertoire of the machine.	Bartik's programming partner on the important trajectory program for the military that would prove that the ENIAC worked to specification was Betty Holberton, known at the time as Betty Snyder.	unambiguous_female
physicians	The healthcare system relies on a dedicated network of professionals committed to providing the best care possible. Ongoing education and research are essential to staying ahead in medical science.	Among the physicians are several prominent female doctors whose contributions to patient care and medical research are widely recognized.	Their expertise continues to shape health outcomes and inspire the next generation of medical practitioners.	ambiguous
partners	While the cohabitation of two financially independent women, referred to as "Boston marriages", had once been socially acceptable, such arrangements had begun to be viewed as suspiciously homosexual. Tann and Atwood Hollinsworth hid the true nature of their relationship.	Tann adopted Ann Atwood Hollinsworth on August 2, 1943, in Dyer County, Tennessee, a legal provision that same-sex couples used at the time to ensure that their partners would inherit their property.	Tann died of uterine cancer on September 15, 1950, aged 59, three days before Governor Gordon Browning of Tennessee filed charges against Tann's home.	ambiguous
producers	Film and television production is a dynamic industry, juggling creative and financial aspects to produce content that resonates with audiences. Key players understand the impact of meticulous planning and execution.	Among the producers is a visionary female whose innovative approach has overseen the birth of numerous successful projects.	Her ability to nurture ideas from concept to completion is admired by her peers.	ambiguous
reformers	Humanitarianism and altruism were not the only motivating factors for the child-savers. There are suggestions that an additional and perhaps overriding aim was to expand control over poor and immigrant children.	The child savers were 20th-century progressive era reformers whose intent was to mitigate the roots of child delinquency and to change the treatment of juveniles under the justice system.	These women reformers organized in 1909 to stem the tide of 10,000 young offenders who passed annually through the city's court system.	unambiguous_female
investigators	The August 2009 issue of the Journal of the American Medical Association had an article reiterating the safety of Gardasil and another questioning the way it was presented to doctors and parents. According to the CDC, as of 2012, use of the HPV vaccine had cut rates of infection with HPV-6, -11, -16 and -18 in half in American teenagers (from 11.5% to 4.3%) and by one third in American women in their early twenties (from 18.5% to 12.1%).	History Research findings that pioneered the development of the vaccine began in 1991 by investigators Jian Zhou and Ian Frazer in The University of Queensland, Australia.	Researchers at UQ found a way to form non-infectious virus-like particles (VLP), which could also strongly activate the immune system.	ambiguous
architects	The competition to design the new library was fierce, drawing submissions from all over the world. Participants were asked to create a structure that combines modernity with environmental sustainability.	Among the winning team of architects were two women whose innovative designs caught the judges' attention.	The project is slated to complete by the next fall, promising a new community hub for knowledge and learning.	ambiguous
neighbors	He also appeared on Wings and on the fifth season of Frasier as a waiter in the episode "Room Service". He was a series regular on Oh, Grow Up (Alan Ball's ABC sitcom prior to Six Feet Under), playing the role of Ford, and had recurring roles as Leonard on the WB's Sabrina, the Teenage Witch (in addition to a guest appearance several years earlier), and Jack's station manager Jamie on Will & Grace.	Ducey made a brief appearance on Malcolm in the Middle, in episode No. 119, as a lawyer giving Hal the will to the Wilkersons' neighbors.	Since 2003, he has appeared on According to Jim, Scrubs, Joey, Freddie, Hot Properties, My Name Is Earl, Desperate Housewives, How I Met Your Mother, Rules of Engagement, iCarly, and Hot in Cleveland.	ambiguous
illustrators	Covers were initially text-only, then carried caricatures of famous people until mid-1958, when photographic covers took over; photographers included John Everard and Joan Craven. It published colour illustrations of models by artists such as Archie Dickens, Blas Gallego, David Wright, and Vargas (as published in Esquire in the US), on a page labelled Let's Join the Ladies.	Cartoons were by illustrators such as Belsky, Antonia Yeoman, Carl Giles, Frank Hoar, Keith Waite, and Bernard Hollowood.	When Pearson closed The Strand Magazine in 1950, it was castigated by The Economist for concentrating its resources on London Opinion and Men Only.	unambiguous_all
operators	During the autumn harvest season, producers consequently rely on costly round the clock security measures to dissuade thieves. Single opportunists besides organised syndicates are at work, which via middle men supply a thriving black market.	Grain producers are sometimes conned by silo operators that issue fraudulent silo certificates, which may misstate the quantity, quality and/or location where grain is stored, with resultant financial losses for the producer.	Housebreaking Stats SA reports that the number of households that experienced this crime in the five years preceding the survey has increased from 2.1 million in 2015/16 to 2.3 million in 2019/20.	ambiguous
colleagues	This number has been placed at 30%, before women are able to make a substantial difference in politics. However, other research suggests lower numbers of women working together in legislature can also affect political change.	Kathleen Bratton goes so far as to say that women, in legislatures where they make up less than 15% of the membership, may actually be encouraged to develop legislative agendas that are distinct from those of their male colleagues.	Others argue that we should look more closely at parliamentary and electoral systems instead of critical mass.	unambiguous_male
workers	Pakistani prostitutes do not have access to condoms or contraception, and there is little effort to provide any sort of public health education for this high-risk group. Where there was no public call for tolerance or acceptance of LGBT people, the subject of sexual orientation and gender identity are becoming more openly discussed, especially in light of the HIV/AIDS pandemic.	A survey done in 2009 showed that male and transgender sex workers in Pakistan were at high risk of HIV/AIDS mostly as they had sex with IDU clients.	Because of lack of knowledge and education on this topic, the health of sex workers is at risk.	unambiguous_all
chefs	The culinary arts festival was a sight to behold, with aromas wafting through the air. Many male participants were there to showcase their talents.	Among them, the skilled chefs displayed their latest fusion dishes to eager spectators.	The crowd applauded the creative presentations and unique flavors.	unambiguous_male
interpreters	The international conference had attracted delegates from over fifty countries, each bringing unique perspectives to the global dialogue. In the main hall, languages intertwined in a harmonious cacophony.	Skilled interpreters, including a young man named Alex, worked tirelessly to ensure every speaker's words were understood by all participants.	Their efforts were crucial in fostering clear communication and mutual understanding among diverse cultures.	ambiguous
mechanics	The automotive industry is witnessing a surge in electric vehicle production. Sustainable technologies are paving the way for future innovations.	Men continue to dominate this sphere as mechanics, offering expertise in emerging technologies and electric vehicle maintenance, which is critical in this evolving landscape.	Their proficiency ensures these new-age vehicles operate efficiently and safely on the roads.	unambiguous_male
practitioners	Benedict. Ceremonies such as the tuwituaim [dance] revive not only Serrano religious and spiritual practices, but communal and familial practices as well.	Spiritual practices followed by female practitioners are often associated with the pursuit of good health, such as the hot sand pit.	Women practiced health rituals to rid themselves of bad energy associated with taboo, such as menstruation periods.	unambiguous_female
painters	The open-air art fair featured an array of artistic expressions, showcasing traditional and contemporary styles side by side. Art lovers browsed the collections, engaging with creators about their inspiration and techniques.	Notably, the painters, including talented women, offered pieces that captured the vibrant essence of their cultural heritage.	Buyers eagerly collected their works, hoping to bring a piece of the creators' vision into their homes.	ambiguous
ministers	Political affairs In 2004 the first woman was appointed as minister, Lubna Al Qasimi. In 2006, in the first parliamentary elections, the first woman was elected to the National Federal Council and in 2016, Noura Al Kaabi was named Minister of state for the NFC.	Reem Al Hashimi and Shamma Al Mazrui are two other female ministers.	In addition to this the UAE is one of only two countries in the Gulf that permits women to hold the position of a judge or prosecutor, with Bahrain being the first country in the region to elect a female judge in 2006.	unambiguous_female
addressers	The post office was a hub of bustling activity, dealing with mail from across the globe. Clerks sorted through parcels with practiced efficiency.	Addressers, often female, prepared envelopes with care, ensuring each piece reached its destination promptly.	Their attention to detail plays a key role in the smooth operation of postal services.	ambiguous
hosts	The grand opening of the art exhibition was attended by a diverse crowd. Many were eager to witness the unveiling of new international artwork.	The young female hosts, including Julia, with her charismatic flair, ensured the event ran smoothly and was enjoyable for everyone.	Her organizational skills were applauded by both attendees and artists alike.	unambiguous_female
students	The university hall was packed with ambitious learners from all over. Tom and his brother, both top of their class, were invited to share their research.	The two students delivered an engaging presentation on gender dynamics in modern science fields.	Their findings sparked enlightening discussions among their peers and professors.	unambiguous_male
builders	Urban development projects require robust structural planning and execution. Innovations in construction materials are frequently explored.	Male builders often dominate the construction sites, managing teams and overseeing operations with precision.	Their expertise ensures that structures are safe, sustainable, and aesthetically pleasing.	unambiguous_male
sportspeople	It was a bright day at the stadium, with excitement buzzing in the air. Fans filled the seats, dressed in their team colors.	Sportspeople performed with passionate precision, delivering unforgettable performances to their adoring audience.	The energy resonated long after the final whistle.	ambiguous
background actors	The film set was bustling with activity as directors and crew members prepared for the next scene. Lighting and sound equipment were adjusted for the perfect shot.	Background actors, or "extras," brought life to the production with their subtle performances.	Their presence adds depth and realism to the cinematic narrative.	ambiguous
partners	Until 1996, non-Jewish spouses without right of return were immediately granted permanent residency upon their entry into Israel. Marriages must be valid under Israeli law for the partner of a citizen to be eligible for citizenship under the 4.5-year naturalization process.	Common-law or same-sex partners are subject to a longer 7.5-year gradual process that grants permanent residency, after which they may apply for naturalization under the standard procedure.	Male spouses under the age of 35 and female spouses under 25 ordinarily resident in the Judea and Samaria Area or the Gaza Strip (excluding Israeli settlements within those areas) are prohibited from obtaining citizenship and residency.	ambiguous
donors	Taking Donna to his hideout, Smith realizes that the baby (whom he names Oliver) stops crying when he hears heavy metal music; he concludes that Oliver's mother lived near a heavy metal club. Pursued by Hertz, Smith shoots his way out of the hideout, and he and Donna head to a nearby club.	Above the club they discover an apartment with medical equipment and two dead, pregnant women; Smith concludes that the women were all impregnated with one man's sperm in order to give birth to matching bone marrow donors.	When Smith and Donna have sex in a motel room, a squad of gunmen attack; Smith shoots all of them without stopping intercourse.	ambiguous
settlers	During the next two years, the French attacked the Natchez in return, causing them to flee or, when captured, be deported as slaves to their Caribbean colony of Saint-Domingue (later Haiti). In the colonial period of French and Spanish rule, men tended to marry later after becoming financially established.	French settlers frequently took Native American women as their wives (see Marriage 'à la façon du pays'), and as slaves began to be imported into the colony, settlers also took African wives.	Intermarriage between the different groups of Louisiana created a large multiracial Creole population.	unambiguous_male
colleagues	Some studies have shown that people who are homophobic are more likely to have repressed homosexual desires. In 1996, a controlled study of 64 heterosexual men (half said they were homophobic by experience, with self-reported orientation) at the University of Georgia found that men who were found to be homophobic (as measured by the Index of Homophobia) were considerably more likely to experience more erectile responses when exposed to homoerotic images than non-homophobic men.	Weinstein and colleagues arrived at similar results when researchers found that students who came from controlling and homophobic homes were most likely to reveal repressed homosexual attraction.	The researchers said that this explained why some religious leaders who denounce homosexuality are later revealed to have secret homosexual relations.	ambiguous
readers	Ginger was one of the first popular trans models during this era which implemented the first Transexual Magazines. Joey Murphy (also known as Joachim) is a former European adult actor renowned for his attractive appearance.	Kim Barry (also known as Anja) is a well-known face among fans and credited as a "Readers Top 10" subject.	Natalia Mühlhausen (also known as Jacqueline Dessin or Mistress Natalia) is a known fetish model and professional BDSM performer.	ambiguous
speculators	The stock market saw unprecedented fluctuations last week, leaving investors wary. Financial experts cautioned about potential risks.	Speculators who engaged in aggressive buying and selling, however, seemed unfazed by the volatility.	Their actions continue to influence market trends significantly.	ambiguous
fellow runners	The marathon attracted participants from all over the world. Sarah, competing in her fifth race, was excited to hit the challenging course.	Her fellow runners provided encouragement and camaraderie throughout the grueling race.	Crossing the finish line, Sarah felt a sense of fulfillment and community.	ambiguous
users	Peace, human rights activists and journalists This network connected and provided training and technical support to more than 1700 peace, human rights and humanitarian workers and independent journalists from all the countries in war, including dozens of local and international NGOs that used this communication channel to assist in the search for the missing persons and tracing relatives stuck in war zones, plan joint peace-building projects, political campaigns and send out independent news reports and access more than 150 regional and international news conferences.	Two international volunteers, Kathryn Turnipseed and Cecilia Hansen, under a project name "Electronic Witches", created the first ZTN training manual for women-users ensuring that gender specific barriers to use of ICT would be overcome in the trainings they delivered to hundreds of women activists throughout Croatia, Serbia and Bosnia and Herzegovina.	As the intense war period in Bosnia and Herzegovina and Croatia passed, the telephone lines and direct Internet access became more viable, ZTN did not manage to achieve its goal of adjusting its system to more advanced technology, due to lack of resources and weariness of the core groups of volunteers who kept it going during the difficult war years.	unambiguous_female
clients	Corinne Hayoun, a former CAA theater agent, joined the company five years ago as head of the New York office. Hayoun has clients with film and TV projects set up at Warner Brothers, Searchlight, HBO, Apple, FX, Amazon, AMC, HBO Max, and BET.	Her clients have worked on shows such as the Peabody Award-winning David Makes Man, Emmy-nominated When They See Us, Little America, American Crime Story: Impeachment, Black Lightning, The Chi, and NOS4A2, as well as the Emmy-nominated Netflix documentary Reversing Roe.	Hayoun also served as a co-producer on the Broadway play An Act of God starring Jim Parsons, and is a former board member of the Lilly Awards Foundation, which celebrates and advocates for women in the American theatre.	ambiguous
investors	The market trends intrigued speaking circles in business. Decision-making carried significant weight.	Investors meticulously analyzed data to predict potential returns on future endeavours.	Each move had the potential for massive success or learning experiences.	ambiguous
partners	Most same-sex marriages took place in Stockholm County, Västra Götaland County, Skåne County and Uppsala County. According to SCB, 12,158 people were in a same-sex marriage at the end of 2017; with 56% being women and 44% being men.	SCB estimated that the average age of marriage for women in same-sex relationships was 34 years, while for men it was 41 years (compared to 34 and 36, respectively, for opposite-sex partners).	Stockholm, Västra Götaland and Skåne counties registered the most same-sex marriages, while Gotland, Jämtland and Blekinge registered the fewest.	ambiguous
painters	The artist's studio was an explosion of color and creativity. Canvases lined the walls, each filled with vibrant expression and emotion.	Painters, such as Miss Williams and her peers, wield their brushes with skill to bring masterpieces to life.	Their work captures the beauty and diversity of human experience.	ambiguous
beginners	The first movie she ever created was The Incredibly True Adventure of Two Girls in Love (1995), which turned out to be successful even with no budget. Maggenti began thinking about the script with the image of a tomboy, who she later realized was based on her first girlfriend.	Her movie, Puccini for Beginners (2006), a romantic comedy based on her first big love affair with a man, was filmed in New York City over the span of 18 days, and was released on September 2, 2006.	After working on her first few films, Maggenti relocated to Los Angeles, shifting her focus to television writing.	ambiguous
police officers	Law enforcement agencies are increasingly recognizing the value of having women in their ranks. Female officers often bring a more empathetic approach to conflict resolution.	These police officers work alongside their male colleagues to ensure community safety.	They are pivotal in building trust between the police and the communities they serve.	unambiguous_female
directors	He has also edited a number of X-Men collections, and the final two issues of the Marvel Swimsuit Special. Personal life  Born in 1963 to parents who were both teachers, Cooper found his interest in birds while reading a birdwatching book during a roadtrip from his Long Island childhood home to California.	In the 1980s, he was president of the Harvard Ornithological Club, and is currently on the Board of Directors for NYC Audubon.	Cooper has a long history of LGBT activism including being the co-chair of the board of directors of GLAAD in the 1980s.	unambiguous_male
influencers	Digital platforms have revolutionized the way content is consumed and created. Brands now collaborate with digital personalities for marketing.	Influencers, particularly those focused on fitness, have seen a surge in popularity, inspiring thousands with their health tips.	The disciplined routines and charisma of these young men captivate audiences across the globe.	unambiguous_male
trainers	Fitness has become a pivotal aspect of modern lifestyles, with people prioritizing health and wellness more than ever. Gyms and studios offer a wide variety of classes to meet diverse preferences and goals.	The trainers, among them many female professionals, design programs tailored to individual needs, focusing on both physical and mental well-being.	Clients have seen remarkable transformations, thanks to the dedicated guidance and expertise of their trainers.	ambiguous
counsellors	At the council, they undermined Sancho's anti-crusade policy, alongside Bishop Hispan of Segorbe. In the end, the council upheld the legality of the crusade.	In a letter addressed to Pope Innocent III, Sancho had also requested enhanced authority as procurator, but the envoys returned instead with a series of orders dated 23 January 1216 in which Innocent appointed seven noblemen from both Aragon and Catalonia as deputy counsellors to assist Sancho and ordered all the men of the realm to observe the truce with the crusaders.	Innocent did order the cities of the Aragon and Catalonia to subsidise the regent's redemption of pledged lands (royal demesne that had been pawned by Peter II to fund his wars), but royal finances were transferred to Guillem de Montrodon.	unambiguous_male
supremacists	Ideologies shape societal beliefs and behaviors. Unjust ideologies have often fueled conflict and division.	Supremacists uphold beliefs that promote inequality and discrimination against certain groups.	Addressing these ideologies is crucial for fostering tolerance and unity in communities.	ambiguous
partners	Article 24 of the Japanese constitution states that "Marriage shall be based only on the mutual consent of both sexes and it shall be maintained through mutual cooperation with the equal rights of husband and wife as a basis." The purpose of the clause was to amend previous feudal arrangements where the father or husband was legally recognized as the head of the household. However, the new constitution had the unintended consequence of defining the marriage as a union of "both sexes", i.e. man and woman.	However, on 27 March 2009, a justice ministry official was reported to have said that Japan had granted permission for its citizens to marry foreign same-sex partners in countries where same-sex marriage is legal.	Japan does not allow same-sex marriage within its borders, and had until that point also refused to issue a key document required for citizens to wed overseas if the applicant's intended spouse was of the same gender.	ambiguous
poets	From the earliest times to the modern era, poetry has captured the human condition's essence, providing solace and insight. Each stanza can evoke emotions more eloquently than a thousand words.	The poets, including celebrated female voices, graced the festival stage with compelling readings that moved their audience profoundly.	The event's success underscores the timeless appeal of poetry and its capacity to connect people across generations.	ambiguous
lawyers	He noted that reference to being "party to the commission of" gross indecency served essentially as a conspiracy charge, allowing for a broader pool of convictions. This amendment ignored lesbian activity.	Prominent prosecutions As a result of the vagueness of the term "gross indecency", this law allowed juries, judges, and lawyers to prosecute virtually any male homosexual behaviour where it could not be proven that the defendant had specifically engaged in homosexual anal intercourse, also known as sodomy or "buggery".	The sentence was relatively light compared to the penalty for that act, which remained a separate crime.	ambiguous
activists	In many communities, LGBTQ+ rights have been championed by dedicated individuals. These volunteers often face significant challenges and opposition.	Activists like Marsha P. Johnson played a pivotal role in the Stonewall Uprising.	These women paved the way for subsequent generations to fight for equality.	unambiguous_female
entrepreneurs	In recent years, female entrepreneurship has been on the rise globally. Women often face challenges in securing funding compared to men.	These entrepreneurs are proving that gender doesn't define one's ability to lead successful businesses.	With their innovative ideas, they are shaping industries and driving economic growth.	unambiguous_female
contractors	Striking westward and crossing very difficult terrain, the Newtown and Machynlleth Railway was opened on 31 December 1862. Although Machynlleth was an important market town, its promoters were considering an extension to Aberystwyth and the Cardigan Bay coast.	Due to a shortage of subscription money from general investors, the Newtown and Machynlleth Railway was in the hands of a successful partnership of railway contractors, David Davies and Thomas Savin, who put up most of the construction money and took paid-up shares as the majority of their payment.	These men shared the idea of continuing to the coast, but Savin's ambitious vision of a huge investment in developing the coastal district was considered by Davies to be over-reaching, and the partnership was dissolved on 30 January 1861.	unambiguous_male
directors	The creative industry was experiencing a renaissance with content driving cultural narratives. Julia, renowned for her innovative storytelling, led a series of masterclasses.	Directors, inspired by Julia, explored new realms of cinematic expression and technology.	Their ambition and talent continued to elevate the art of filmmaking worldwide.	ambiguous
private patients	Healthcare policies are evolving with an emphasis on patient-centered care models. Many hospitals now offer tailored services for different patient categories.	Private patients often receive more personalized medical attention and amenities compared to others.	This distinction is crucial in enhancing overall healthcare experiences and outcomes.	ambiguous
mountaineers	The expedition team gathered at base camp, planning the ascent strategy. Weather conditions were unpredictable.	Among the seasoned mountaineers, there was a palpable sense of camaraderie and determination to conquer the peak.	The successful climb of the all-male expedition team was celebrated widely, earning them a place in mountaineering history.	unambiguous_male
speculators	The stock market has witnessed significant volatility in recent months, driven by numerous global factors. Such fluctuations present both risks and opportunities for investors.	With fluctuating markets, speculators thrive on predicting and capitalizing on short-term price movements.	However, this approach can lead to sudden financial losses if not executed cautiously.	ambiguous
ceramists	Art takes many forms, from painting to sculpture. Creative expression often reflects the culture from which it originates.	Ceramists work with clay, crafting unique pieces that carry personal and cultural significance.	These artworks often become cherished heirlooms passed down through generations.	ambiguous
operators	The control room hummed with the sound of machinery in motion. Technicians monitored screens displaying complex data.	Operators, predominantly male, managed the intricate systems that kept the factory running smoothly.	Their expertise is vital to ensuring production efficiency and safety.	ambiguous
athletes	Women's sports are gaining unprecedented attention and support from fans and media alike. Female athletes are continuously breaking world records and setting new standards.	By doing so, these athletes showcase great determination and skills.	Their victories inspire young girls everywhere to dream big and work hard.	unambiguous_female
senders	The advent of email had drastically altered communication. Samantha, who preferred handwritten letters, reminisced fondly about pen pals of yesteryear.	Modern senders, however, embraced digital platforms for their convenience and speed.	This evolution marked a shift in how relationships and connections were maintained globally.	ambiguous
recipients	There has been controversy that the selection process places too much emphasis on gender and racial diversity, which is a common criticism of CBC in general. This was brought to a head in 2005 when senior management voiced their concerns internally over that year's group, calling it a "failure" and saying that it was not adequately representative of Canadian society.	That year seven out of the eight recipients were female and no visible minorities were represented.	This resulted in a greater attention to diversity in the 2006 selection, with that year's group being thought of as ideally balanced.	unambiguous_all
recipients	Cypress Hills National Cemetery is a  cemetery located in the Cypress Hills neighborhood of Brooklyn, New York City. It is the only United States National Cemetery in New York City and has more than 21,100 interments of veterans and civilians.	There are 24 Medal of Honor recipients buried in the cemetery, including three men who received the award twice.	Although Cypress Hills was established to honor Civil War veterans, its grounds include the graves of soldiers who fought in the American Revolutionary War, Spanish–American War, Korean War and Vietnam War.	ambiguous
investors	Born in Saint Paul, Minnesota, MacKinnon received a Bachelor of Laws from University of Minnesota Law School in 1929. MacKinnon was a member of the editorial board of the Minnesota Law Review and played as a center on the Golden Gophers football team.	He was an assistant counsel for Investors Syndicate (now a component of Ameriprise Financial) of Minneapolis, Minnesota from 1929 to 1942.	He was a member of the Minnesota House of Representatives from 1935 to 1942.	ambiguous
contemporaries	However, Taoists were not as persecuted as much as Buddhists. Subsequently, the presence of Taoism shrank noticeably, and during the 1592 Japanese invasion, Taoism was systematically abolished.	In the 16th to 18th centuries, Taoism flourished, as literati, monks, private scholars (sarim), and even women, studied and practiced Taoist meditation and inner alchemy (naedan/Danhak) and produced hagiographic and anecdotal accounts of their Taoist contemporaries and forebears.	The most important of these accounts known to date are four anecdotal biographies of immortals (Sason chon) in the collected writings of Heo Gyun (1569–1618), the Ch'onghakjip (Collected Discourses of Master Blue Crane) by Cho Yojok (early 17th century).	unambiguous_all
travellers	Squealer is a 2005 pornographic horror film directed by Jack the Zipper. Plot A quartet of women on a road trip experience car trouble, and seek shelter in a seemingly abandoned farmhouse, where they have an orgy.	The girls are interrupted mid-coitus by the home's owners, a group of hillbilly cousins who make the travellers have sex with them.	Afterward, two of the women are tied to chairs and placed in a boathouse, though one of them manages to free herself, and undo her companion's ropes.	unambiguous_female
commentators	Intersex Pliny notes that "there are even those who are born of both sexes, whom we call hermaphrodites, at one time androgyni" (andr-, "man", and gyn-, "woman", from the Greek).	Some commentators see hermaphroditism as a "violation of social boundaries, especially those as fundamental to daily life as male and female".	The era also saw a historical account of a congenital eunuch.	ambiguous
readers	Readership tends towards a well-educated demographic. The typical reader is aged over 45, educated to at least degree level and either working in or retired from education, with a 59-41 male-female split.	Readers say typical reasons for subscribing include: a family habit of taking the Manchester Guardian; a spell working abroad in development or teaching; and retirement or emigration (often to Australia, New Zealand or North America).	Others often report their route to initiation into the Guardian Weekly family came by having a copy passed along to them in a workplace or during a secondment.	unambiguous_all
signees	Contracts outline the terms of agreements. Such documentation is necessary for formalizing partnerships.	Signees confirm their commitment by signing the agreement document.	Once signed, these contracts become legally binding and enforceable.	ambiguous
